,Actual,Future Predict
2002-07-22 00:00:00-04:00,0.7009999752044679,
2002-07-23 00:00:00-04:00,0.6934999823570251,
2002-07-24 00:00:00-04:00,0.6924999952316284,
2002-07-25 00:00:00-04:00,0.6869999766349794,
2002-07-26 00:00:00-04:00,0.6869999766349794,
2002-07-29 00:00:00-04:00,0.6949999928474426,
2002-07-30 00:00:00-04:00,0.6890000104904175,
2002-07-31 00:00:00-04:00,0.6775000095367432,
2002-08-01 00:00:00-04:00,0.6819999814033508,
2002-08-02 00:00:00-04:00,0.6790000200271606,
2002-08-05 00:00:00-04:00,0.6690000295639038,
2002-08-06 00:00:00-04:00,0.6725000143051147,
2002-08-07 00:00:00-04:00,0.6685000061988831,
2002-08-08 00:00:00-04:00,0.6725000143051147,
2002-08-09 00:00:00-04:00,0.6754999756813049,
2002-08-12 00:00:00-04:00,0.6759999990463257,
2002-08-13 00:00:00-04:00,0.6740000247955322,
2002-08-14 00:00:00-04:00,0.6685000061988831,
2002-08-15 00:00:00-04:00,0.6804999709129333,
2002-08-16 00:00:00-04:00,0.6744999885559082,
2002-08-19 00:00:00-04:00,0.6744999885559082,
2002-08-20 00:00:00-04:00,0.6815000176429749,
2002-08-21 00:00:00-04:00,0.6744999885559082,
2002-08-22 00:00:00-04:00,0.6834999918937683,
2002-08-23 00:00:00-04:00,0.684499979019165,
2002-08-26 00:00:00-04:00,0.6880000233650208,
2002-08-27 00:00:00-04:00,0.6880000233650208,
2002-08-28 00:00:00-04:00,0.6830000281333923,
2002-08-29 00:00:00-04:00,0.6840000152587891,
2002-08-30 00:00:00-04:00,0.6869999766349794,
2002-09-03 00:00:00-04:00,0.6744999885559082,
2002-09-04 00:00:00-04:00,0.6729999780654906,
2002-09-05 00:00:00-04:00,0.6679999828338623,
2002-09-06 00:00:00-04:00,0.6740000247955322,
2002-09-09 00:00:00-04:00,0.6890000104904175,
2002-09-10 00:00:00-04:00,0.7005000114440918,
2002-09-11 00:00:00-04:00,0.6984999775886536,
2002-09-12 00:00:00-04:00,0.6970000267028809,
2002-09-13 00:00:00-04:00,0.6919999718666077,
2002-09-16 00:00:00-04:00,0.6809999942779542,
2002-09-17 00:00:00-04:00,0.6804999709129333,
2002-09-18 00:00:00-04:00,0.6700000166893005,
2002-09-19 00:00:00-04:00,0.6694999933242798,
2002-09-20 00:00:00-04:00,0.6750000119209291,
2002-09-23 00:00:00-04:00,0.6704999804496765,
2002-09-24 00:00:00-04:00,0.6654999852180481,
2002-09-25 00:00:00-04:00,0.6700000166893005,
2002-09-26 00:00:00-04:00,0.671999990940094,
